Unnamed: 0,text,label
85988,im feeling really bitchy and part of me says well yeah but hes not done a b c or d and wont keep in touch when there are delays or problems,3
139710,i feel jealous of you,3
166413,i said i feel resentful that my childhood was profoundly inadequate and that i can trace my own issues back to the way i was raised,3
63426,i feel that it creates a suspicious environment where every american is suspect who doesnt goose step to the majority party in power,4
123419,i feel reluctant asking for anything,4
152597,i am afraid to really show what i feel because im terrified of having it thrown back in my face,4
314008,i think he feels a little helpless in all this because most of it falls on me,4
326501,i certainly feel tortured,4
157383,i feel agitated and antsy,4
30401,i have this strange expectation that other people will feel this strange overwhelming gratitude that i have taken the time to offer them my most sacred opinion,4
404236,i feel really really strange,4
210123,i have short hair like right now i feel so unprotected and obviously i feel like a fuckin dumbass,4
249442,i am not about feeling weird if i can help it,4
386806,i am going to kind of just sum up this part of the story but he puts his arm around my waist which made me feel completely uncomfortable,4
235085,i feel threatened and youre on my property,4
252874,i feel like whenever im around people i get shy i run away,4
328162,i don t feel that frantic need to hit the level cap,4
190100,i feel helpless and this is really hard at times,4
7330,i am not trying to scare you with that or make you feel uptight pressured,4
50060,i was left feeling a bit confused and meh,4
168224,i was feeling pretty weird because of my dressing that day,4
106857,i do plan to wear it again as it is such a beautiful colour and i suppose i dont really mind re applying the product if i had to but suffice to say it is not a hour product and i hate feeling paranoid that my lippys worn off to leave me with some dodgy looking liner,4
274501,i just feel weird doing it but i want to make sure he feels loved in there,4
106082,i was really feeling apprehensive about this,4
37337,i have to stop feeling so terrified of it because that terror leads to panic which leads to overreacting both externally and internally,4
311442,i bet you got me wrongso unsure you run from something strong i can t let gothreadbare tapestry unwinding slowfeel a tortured brainshow your belly like you want me to as of now i bet you got me wrongso,4
317287,i feel helpless sometimes when she feels sick,4
399713,i feel very distressed and im quite upset at the circumstances of it,4
58315,i am not crazy for feeling extremely suspicious about this,4
287176,i was right they feel so weird,4
83624,i asked him this question black women feel threatened by other black women with themselves together,4
340293,i need to go finish the dishes finish my college applications and im feeling very apprehensive about the whole thing,4
49335,i have long admired how music and deepen your emotional being by bringing to the surface your most intimate feelings when you at most vulnerable,4
289101,i know it s gross to think that you are putting snail mucus on your face but it s a small price for beauty plus the texture of the product is just like any other face cream so it won t feel weird,4
172217,i imagine this story when i imagine this little girl standing alone in one room with this monster i feel paranoid angry and tortured,4
241551,i get the feeling that this film is going to be a film that will have the feel of the s and s that gave audiences something to be scared of,4
28361,i was in shock when they told me the news and i feel helpless because there is nothing i can do to help just pray for their health,4
65184,im feeling quite frantic inside as though there are so many things to do and as though i havent done any of them at all,4
278979,i feel shaky and unsure and when i looked at myself in the mirror this morning as i was straightening my hair i just heard my own voice say really really loud in my head how do people look at you without feeling violently sick,4
370223,i think its just me to feel abit insecure,4
62676,i always leave the theatre feeling rather indecisive,4
98042,i just feel so doubtful about everything,4
182857,i am feeling scare uncertain worry and doubtful about the move but i am confident that regardless what i will be ok,4
63868,i am feeling a bit alarmed and i ask him why,4
359904,i guess more than half the battle is identifying the aspects of yourself that you want to work on and narrowing them down to simple steps you can handle rather than finding too many things to work on and ending up feeling overwhelmed,4
224644,i after eli kim but feeling that would maybe be a little strange and so settled with calling him eline,4
321657,i have been learning a lot in spite of feeling somewhat intimidated,4
193155,im feeling insecure i have my small network of family and friends who i turn to,4
137799,i recognised panicking was okay so long as i didn t let it turn into blame because i was feeling insecure,4
129960,i need to think positively but whenever it crossed to my mind i feel so paranoid amp paralyzed,4
22651,i thinks this chiefs ccw should be yanked by the state as i feel threatened,4
357067,i know that it helps that he has a best friend in his class a friend from preschool to make the new situation s a little less intimidating and i know that it helps ben to have adam at preschool in the mornings to help him when hes feeling unsure or tired or sad,4
216682,i can see rachel s marble monument across the way yet i am feeling shy,4
294570,i came to malminkartanon ala aste everything here was looking really strange and i was feeling i was feeling like if i where something strange,4
405314,im sorry if you feel weird doing it but read this out loud,4
119772,i thought made me feel a little distraught a little confused with your style of loving cuz i m not used with this kind of emotional shoving,4
187750,i feel with an uncertain and distracted mood going on for now,4
379978,ill conquer this but right now anything i say to him will leave me feeling even weaker and more vulnerable so i will just move on,4
268976,i feel weird saying that on my blog which is technically part of my business but its true,4
164471,i am planning to buy credit but feel doubtful,4
113607,i sing i feel weird,4
75100,i still feel terrified like hell until its over,4
162343,i don t like admitting that i still feel afraid because i ve been told over and over again that being afraid lets the terrorists win,4
99046,i was disturbed and asked again who it was suddenly feeling very suspicious it s my nature you see,4
34796,i even just say i need to talk about something somehow i feel as if i m neurotic and nagging,4
397808,im quite thrilled and feeling a bit afraid,4
48736,i always read when i m feeling a tad skeptical and confused,4
268564,i especially liked how the staff let you go off and look around without feeling pressured by them and once you pick a pair the assistant was really quick to help get the other shoe and check they fitted properly too,4
139035,i am feeling fearful confused a deep and profound groundlessness,4
85492,i am left feeling insecure i frantically search for security until it is reestablished,4
317682,im feeling so helpless cause im running out of ideas on how to continue writing,4
397014,i don t have the energy to feel uncomfortable,4
125327,i am also feeling a little unsure of how i feel about the montage of faces transitioning from one to the other,4
118993,i feel strange confidence about it,4
290310,i know this is my blog my place where i can write down honestly as i feel but the truth is that i have always been reluctant to really express my feelings and the struggles that are going on within me,4
101746,i have volunteered to work with the gdf as a therapist as well so if you feel distress or distraught i urge you to make an appointment,4
235761,i am feeling so weird h,4
87482,i never feel threatened in cambodia although i get approached regularly and asked for money in the indoor arena a fellow living rough asked for a dollar and then went away without,4
13561,i feel uncertain i dont proper care that make i go for you to provided that it will be the best manufacturer we are prepared to splurge,4
336906,i woke up feeling pretty strange today,4
305349,i was feeling a bit intimidated by it but then after knocking out a slow k on the treadmill last week in the same time i took me when i did my first k in december and doing k in minutes on monday im started to get my confidence back,4
62092,i just feel really agitated all the time because i think im missing things and dont concentrate well,4
201158,i feel like this affects the people who are afraid to reach out for help,4
297144,i know that i need to make some changes in my life and i m feeling frantic like i need to make things happen now,4
169101,i love about being a mother is the ability to comfort my daughter when she is feeling scared unsure or sad,4
184612,i guess i sort of believe him but deep down i just feel unsure about the unknown,4
137408,i feel weird whenever this happens img src http uberhumor,4
342489,i am feeling uncertain about the future,4
281041,i want to hide from you your gaze make me feel vulnerable and exposed more than just naked more than just flesh,4
401262,i am feeling pretty restless right now while typing this,4
311116,i feel like all these things are brought up and im giving them to god but i feel so helpless is the process waiting for him to take them,4
378349,i was feeling pretty strange like dinosaur soldier after i read them because in a weird sort of adult or perhaps college aged way my brain was analyzing the books,4
206243,i once regarded with embarrassment i now cherish with pride like my ability to step back and see the larger picture uncluttered by irrelevant details which ironically may have grown from that itinerant life which left me feeling shy as a child,4
53377,one evening when my sisters,4
227103,i feel so agitated and i cried in the bus,4
192488,i am also starting to feel a little overwhelmed because i cant seem to get anything finished,4
346601,i feel uncertain because this trip feels like it s affecting my potential future at home,4
128045,i questioned him later about it he told me it made him feel insecure,4
310613,i feel extremely shaken after saying it,4
180632,i am unable to attend this momentous occasion and because i am feeling rather like a father sending his son out into the world unprotected and alone i offer you these suggestions,4
302077,i also feel pressured to transform my body so that i can be accepted into the community that bianchi represents,4
154942,i feel a bit reluctant to forward on these exercises to other blogs,4
150902,im feeling inside yet still hesitant to release into the world,4
323734,i feel like im advertising here but i was seriously impressed,5
271569,i feel you will be impressed with the entire interview through,5
273279,i still feel a bit funny,5
154439,i wasnt feeling overwhelmed about the birthing processing itself but actually anxious about having to wait longer,5
195021,i just feel very weird now,5
180728,i think ive just been feeling really dazed a lot of the time,5
275269,i just feel utterly amazed and bewildered by the details of it all and by the fact that most of you are simply lovely little strangers,5
84403,i feel like he would be very surprised if he knew the truth,5
318130,i really feel amazed and ashamed at the same time when people say that such a move wont end things the way they are and wont mark a new beginning,5
28786,i miss that electric feeling of feeling a deck calling or being curious about a deck and finding that the cards sing when you lay them down,5
346473,i also feel the need to note she was in a strange bed not at her house and scraped her nose really good,5
25336,i would feel you and see you i would be amazed that theres this little being in there just below the surface,5
373492,i feel still in a funny sort of way,5
97943,i am not wishing november away or trying to forget about thanksgiving but i need to be mindful of what really matters when i feel overwhelmed,5
60443,i generally like nivea products but this gel cleanser smelled weird it didnt cleanse properly and it left the skin feeling weird im not sure there wasnt a residue,5
314038,i recall feeling shocked,5
28630,i want you to know that its you i feel dazed off to,5
379324,i go back to the energy that i want to feel take it into my body and then some amazing fun thought fun solution fun activity or movement comes to me,5
30888,i know why i feel so dazed and sad and terrible,5
46127,i feel like i wont see anyone at all and then im shocked to see a lonely view of someone i thought i had known,5
137742,i was overwhelmed by love one could feel and surprised by how different it is to j,5
131242,i also dont get the point of all this and i dont think getting all a s is going to make me feel impressed with myself or anything like that,5
20586,i have felt the comfort extended by those who have lost or are losing their own mothers and i feel so impressed with how willingly mothers rally around each other with encouragement,5
165832,i really feel impressed of the lord to tackle these topics,5
332231,i was feeling impressed and happy nothing makes me happy then to see u happy,5
273801,i feel this weird kind of protectiveness towards him,5
338188,i could steer us if i wanted to but i was feeling stunned and passive,5
168770,i mention to my husband last night that i feel so totally overwhelmed with the packing and cleaning,5
240616,i still feel strange having to depend on someone else for the little things,5
33089,i feel strange just tweeting that,5
282625,i know this may be the last thing that you feel like doing but i think that you will be amazed at the difference that this can make to your prospects of getting back with an ex,5
406422,i have for you today is a whoooole bunch of cell phone snapshots from the past couple of weeks because i feel a strange need to document every little thing that goes on in my life and then share it on multiple social media outlets,5
194499,i feel like she is having funny with my family and i,5
88572,i did say husband i say this because after wonderful years it feels like im married to the most amazing person in my life,5
15617,i was already starting to feel this strange sense of calm that i didnt feel before,5
250019,i am a little shy feel a bit funny and jokingly said to her husband it seems to need to work harder,5
255054,i go onto my stomach and now ive get to feel what ive been so curious about ever since i first learned about sex on my own back in,5
207871,i have learned that feeling overwhelmed because there is just too much that is wrong isn t going to help,5
116581,i always have the feeling like asher will someday get to school and everyone will be so shocked at how much he developmentally cannot do and ill get this really worrisome phone call from his teacher hello mrs,5
250540,i feel curious because i would like to explore what is at the top of the helterskelter like plant,5
244127,i come home and feel kind of amazed that i dont have to go through the motion of feeding a y o and month old the arguing over what she will and wont eat ezra throwing his food and getting it everywhere cleaning the high chair and sweeping and mopping after every meal,5
398737,i would have photographed more pottery but no one was at their booth when i was walking around and i started feeling weird about taking pictures without asking,5
76309,i feel surprised by the onset of autumn,5
262250,i am feeling through sam amazed that humans truly are good,5
375835,im smitten and love how soft his hair and skin feels how he smells and all the funny little noises he makes,5
179421,i have been feeling amazing sore but amazing,5
113669,im feeling weird and unease and i dont even know why,5
352416,im not going to worry about what others think now if i need to cry or hysterically laugh or vent im just going to do it it feels amazing,5
163644,i feel overwhelmed with the number of resources available for writers,5
3981,i remember feeling shocked that what felt to me not only relatively minor its not like i was serving pizza and beer but good had rankled some people and that while i was celebrating the spirit that day some were suffering under their own spirit of frustration,5
82563,i told him we should go to the hospital because im feeling very strange,5
130318,i remember feeling as shocked seeing it as she was,5
359828,i feel a little funny about the whole thing but this really is a pretty unique opportunity that im really surprised is coming my way,5
119342,i hate how it makes you feel as soon as you hear shocked worried reflective,5
9567,i was a bit younger id feel very curious and excited wondering what sorts of presents my father and stepmother or mother had waiting for me on my birthday,5
27400,i know what it means rough stormy violent loud amp lacking in discipline or restraint i just might pull it out when talking to someone who i feel isnt nearly as impressed with me as they should be,5
110384,im starting to feel a little weird hikaru said voice low with a hint of comical fright,5
84378,i might update later today after i feel less dazed,5
341459,i didnt recognize left me feeling dazed confused,5
176718,i spiritually joined many others in feeling shocked and saddened at the loss of his life,5
94362,i feel like they re curious with indonesian muslim,5
215136,i have a feeling i say that every year but every year i m perpetually surprised by how quickly the holidays sneak up on me,5
416020,i feel as if i am a strange entity living in a shell of a girl that once was full of life and stuff,5
140988,i think i mainly feel this way because it was my th birthday yesterday so today im a little dazed,5
143411,i can understand how each characters is feeling and is amazed at how it greatly relate to how i feel for my siblings at times,5
235921,i feel like cody would be shocked,5
37615,i get this wierd feeling when i am going to sleep funny photo title i get this wierd feeling when i am going to sleep funny photo a title i get this wierd feeling when i am going to sleep href http www,5
141123,i also want to feel a bit less overwhelmed with things to do,5
236970,i just feel amazed that i actually live here,5
219660,i still feeling stunned at seeing her grandson looked to the other people in the room,5
238142,i sat down creeped out but feeling curious,5
270261,i had been feeling rather funny for a couple weeks,5
356761,i didn t feel that much impressed compared to the first installment,5
401042,i feel overwhelmed like now it sometimes is hard to come up with ideas for a post,5
72723,i am no record setting runner or jimmy hendricks on the guitar but i am achieving my personal goals and it feels amazing,5
227484,i feel really weird amp the next morning i wake up i feel really weird my head feels like its going to explode or smth i feel that god is trying to tell me to get doreen to church,5
41475,i feel a pang every time i read an amazing canadian literary magazine for instance that id love to submit to only to see im on the do not enter list,5
339545,i could feel the strange feeling especially when drinking water,5
353491,i am feeling pretty impressed with myself and will be pissed if come a few weeks from now i as i have been known to do get distracted and off course,5
25114,i was feeling a little surprised at my emotions as i passed all these spectacular landmarks and memories for the last time,5
140737,i feel dazed irritable first thing in the morning,5
71212,ive just finished reading a torchwood story so good that i feel slightly amazed,5
306532,i always feel funny saying yes because i dont want to take anything away from their birth mothers who did raise them while ricky amp i were weekend parents,5
100424,i worried that she would feel i was strange and stalker like that i was in her flat but i decided that returning what was hers was more important than my fear,5
324812,i do feel like if something is funny and feels original and its something people can tap into its kind of a great format,5
182221,i decided that if i was feeling weird then exercise was the way forward,5
13513,i feel a little impressed,5
97806,i do not feel like a failure because ive been comparing myself to the amazing sahm friends i have dear lord i dont know how yall have it all together,5
237014,i listen to george bush articulate his iraq policy im left feeling a bit dazed and confused,5
349410,i sat down at the computer but started to feel a little funny,5
296542,i cant help but feel impressed on the one hand hell give you five good reasons to follow him on the other hand you see nobody leaving the stadium,5
54192,i spent so many hours feeling completely out of control of my mind and so many hours trying to fight against it with every form of self medication and self harm i could find that i am amazed i have the ability to form thoughts or press my fingers to these keys,5
333334,i was driving around there looking at all the stores and i started to feel a strange sensation,5
159825,i know this isnt supposed to be like required that i write to the readers but i feel that you all the probably like of you reading are curious to know how ive been with boys and other problems,5
139593,i feel shocked and confused,5
178030,i feel no guilt in reporting that it was really funny,5
129638,i would say it makes me feel stunned and relieved,5
269037,ive been been feeling a bit funny of late not hilarious funny but a bit off,5
110945,i feel i must begin with how impressed i am that alexandra was only when she wrote this book,5
150814,i feel bizarrely less impressed than i was the first time around,5
